Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
P29-215_3 - polya	0.001655438825673179	0.005027771282612973	0.00700584783765169	0.011852135397496548	0.014990171408111368	0.018289526283408956	0.021550471905210648	0.026026110168820095	0.03397394494845867	0.043649716019743934	0.048653001403253265	0.05420409876474784	0.05922418819666164	0.06354762979329359	0.06778849149490937	0.07269527362901027	0.07737112012646707	0.08402792387297481	0.09042594527405391	0.095405704989797	0.10064136635695653	0.10580260979546774	0.11022543533552034	0.114240162557179	0.11801483194448834	0.12217935525478102	0.12631459150928306	0.130977474883685	0.13500228453438637	0.13842646948354564	0.14156594584116655	0.14508999484941515	0.14866781681255797	0.15227348548448535	0.15551858728921997	0.15897590021951946	0.1625489210259753	0.16609649570199014	0.16957637406871845	0.17308505937556867	0.17684676563982313	0.18069153191476245	0.1850913119027175	0.18990831240677175	0.19373819509598142	0.19709900477687242	0.2006283350574767	0.2051332603768768	0.20904236215142175	0.21243485946644688
P29-354_1 - polya	0.001350194268924952	0.0042675474428184946	0.006019688149035446	0.010133372224460445	0.012874387606509755	0.015670724648745492	0.018790347642695653	0.02372607701245332	0.031466787433850854	0.04064456441868483	0.046067383718365176	0.05271203374731915	0.057752787831336985	0.06222346949515251	0.06662024487856273	0.07168649879032274	0.0765003476274822	0.0838442980172302	0.09056933733364259	0.09552926992973182	0.1005332869737821	0.10599846191954267	0.11036152566627679	0.114301897353149	0.11803308401244128	0.1222673520190539	0.12607114835734085	0.13043291550266434	0.13420905101085812	0.13761262971373392	0.14092414971645575	0.14445609195898285	0.14771056149963743	0.15113575022602355	0.15417325513063448	0.15744414828915693	0.16029969679581094	0.16332898989148795	0.16672694998825105	0.16999741094630327	0.17355312421469177	0.17709760027085486	0.18064077972560733	0.18438536459947602	0.18742286950408696	0.19026329099428374	0.1934347780446587	0.19758130935581936	0.20126668276526977	0.2045233133082754
P29-354_2 - polya	0.0017811966216159097	0.004977576315046911	0.0071653391240836155	0.011450401165927845	0.014563595961676843	0.017572809635323334	0.020540430860128828	0.02512703815607032	0.033408094720313815	0.04256675195510245	0.04788486644503506	0.054489227415375666	0.059439248733065414	0.0639629474501349	0.06836290863190239	0.07365814727497245	0.07875426206921622	0.08647174095166414	0.09342547849226915	0.09863805214326773	0.10376952051902635	0.10944429025777055	0.11402881793127	0.1182925638430832	0.12242581344665779	0.12720790525215198	0.13146437248541804	0.13622722778332327	0.14033344229515118	0.14405076741031575	0.14782944138752077	0.1517698060095952	0.15552872357360076	0.15928140227028015	0.16250793648912087	0.1664108679072384	0.16972058702376114	0.1731639218821856	0.1771126049940282	0.18101345678970368	0.18517998035235106	0.1891343824259093	0.19333625957007156	0.1978542393254254	0.2014831804868028	0.2047825014911153	0.2084941076445642	0.2135663067807244	0.21777390288660226	0.2214246800836212
P29-354_3 - polya	0.0012319709461663417	0.0042832352474264385	0.006203119733330965	0.011247819024744326	0.014349919703941049	0.017125369614268384	0.020561692437771867	0.025870308244430693	0.03486402063896373	0.04526330480219139	0.0513528539039618	0.05860244588524354	0.06423446758558432	0.06900821979884608	0.0736062079394546	0.07900459862629938	0.08400711454027598	0.09170233604730008	0.09904386615889274	0.1044698382848308	0.11002181973054795	0.1159896860127892	0.12084564173079956	0.12490876627801102	0.12895782969941022	0.13365208247057964	0.13803266397362937	0.14301949632419997	0.1472957010087203	0.15099107303468806	0.15451825236344	0.15835964377284278	0.1623594932538991	0.1661468034101778	0.16932948515652937	0.17313139725115156	0.17648010844459405	0.17978447301047482	0.18388220955968568	0.18804646605023917	0.19257198531166145	0.1969195772503055	0.2013677603197604	0.2058592083917145	0.2095626926056509	0.21314233074993316	0.21701454847361668	0.2218613103785959	0.22622188181798977	0.2303504446814814
P29-354_3 - polyg	0.0	0.0	0.005638511450715662	0.010184581588325086	0.010507987482007031	0.010647517115067135	0.010727557369690761	0.010830311750626495	0.010950372132561934	0.011178054208214274	0.011545265916926718	0.012020099319356062	0.012377035589974932	0.012719369922250302	0.013136336383836891	0.01367390403989016	0.014479173898907578	0.01564192084107511	0.01708805354961277	0.01973100438978613	0.021662245938846712	0.02286014569554489	0.023484784169127915	0.024634010798014427	0.02712228925425294	0.029123836432374817	0.036247959906408715	0.03946687609235343	0.06184515782256285	0.06484071843310515	0.0656822227317157	0.06687471436310147	0.06790117654739634	0.06870211990616383	0.06943113519827632	0.0703050882487613	0.0711152254205599	0.07258515388047215	0.07672507380711979	0.07992992886725225	0.08345061844562929	0.08814162634161123	0.09193542624826481	0.09489312998162028	0.09731975580929735	0.09960577037885184	0.10106596421320176	0.10271057512070476	0.10403826988490071	0.10473050992488882
Q2-215_1 - polya	0.0012892697384064276	0.00447021098644014	0.006529886688041193	0.011476264251732952	0.014731461496219159	0.018239129128643845	0.021470193174282993	0.026213294947686046	0.03435268035883505	0.044269568685065624	0.049542208533170526	0.055044577870300336	0.060382191715301174	0.06492248179839336	0.06935556478660725	0.07455580503817097	0.07944788290445684	0.08617594028303063	0.09255638677821118	0.09783552402600568	0.10301070287876668	0.10866668930855758	0.11354902107530906	0.11804197296066278	0.12208938886730153	0.12689096723791093	0.13125257882953928	0.13611588249719983	0.14028906949783	0.14418565291167462	0.1480205110284681	0.15228048472495212	0.15632465193174608	0.16013398454975902	0.1635488321866181	0.1672894780079125	0.17102826742929556	0.1749995709395705	0.1790409535464975	0.1829867315579919	0.18730054085190395	0.19174708273947488	0.1967705008994861	0.2018765288555507	0.2059327626617682	0.20976994127845083	0.21371015009021127	0.21860083565656369	0.2227981558560409	0.2261689139950063
Q2-215_1 - polyg	0.0	0.0	0.004248371197038314	0.011184809465656913	0.011594145646101285	0.011871677432842483	0.01205453282410675	0.01219005001763255	0.012317213411557447	0.012555296700183256	0.013018468478055687	0.0137192594445761	0.014202851621472966	0.014668807999212368	0.01525496627120924	0.01629408612156633	0.017822367348554222	0.02050718572028971	0.023366969783666383	0.02927542660139577	0.033139523016792426	0.03507296352442424	0.03590370248473652	0.037922073288310876	0.04275010535765647	0.045836834310191074	0.05822505501835622	0.06340487487089551	0.10568206235114516	0.10909551768807074	0.1102631932322862	0.11191585325333203	0.11328958918770317	0.11447675693098741	0.11552608698085672	0.11692813301387538	0.11814593135569627	0.12011000246186473	0.12639530846159053	0.13254231266792355	0.13850089228325838	0.14645510180325397	0.15321611028025356	0.15809844204700502	0.16140561848900797	0.16450487814094394	0.16669728643620385	0.16951669380150947	0.17143296260996166	0.1723704445651744
Q2-215_2 - polya	0.0017886836418194196	0.005311225373218583	0.007391659275170563	0.011800221091871628	0.014981082149491384	0.01815704806851831	0.02107259261440678	0.025167865561166843	0.03242050290030109	0.04091797398359154	0.04574115403910515	0.051300562938980124	0.056228988474239544	0.06048286391140723	0.06472058539121858	0.06984971160878398	0.07475561950651638	0.08182322060684172	0.08823046751099453	0.09307127006544233	0.09815242392479798	0.10328546625323762	0.10774738508060051	0.11182160893141141	0.1156055510636676	0.12015411384412356	0.12424106505527581	0.12898641240716346	0.13304888792535158	0.13677213033905666	0.1402535529062761	0.14404190066326583	0.14758206489359915	0.15114474676145953	0.15438141239903752	0.1578696881602869	0.16125712406652398	0.1645677062968537	0.16805647157196235	0.1715173345570919	0.1752033739174915	0.17898535799431053	0.18285790213509695	0.18683813932492555	0.19012571440386894	0.19317930185807516	0.1961614202888261	0.20041186912897882	0.20397846710771345	0.207022264284734
Q2-215_2 - polyg	0.0	0.0	0.006606479044880921	0.01118245460145671	0.01148791124964919	0.011644555684619692	0.01179728400871593	0.011965676776309222	0.012150713015118126	0.012405260221945193	0.012827710682506266	0.013376455718762306	0.013759255556721469	0.014097020119626612	0.014597792797672936	0.015370735181480508	0.016510323445890908	0.018325930349970883	0.020284475300961443	0.02394505994067836	0.02630157965926585	0.02767466603455416	0.028337957313882375	0.02994845791092285	0.03375883379158031	0.03602577247391904	0.0438021896424859	0.04685871417984783	0.05676353760857637	0.058838097344216966	0.059769642218432166	0.06114272859372047	0.062211826862394154	0.06308658812893256	0.06391533509269837	0.06497611162576422	0.06591793629102438	0.06717990302025548	0.07009740562158107	0.07374134679008237	0.07793599105027685	0.08394134707595848	0.08936369209523426	0.09301154937460981	0.09533625069234393	0.09742500632990372	0.09894445734911758	0.10107726923401283	0.10259231462849314	0.10328742430867476
Q2-215_3 - polya	0.0018078778408685367	0.0057530573274285944	0.007928132902739818	0.012437285943156825	0.015410884821358961	0.018446854606607582	0.021444171998756974	0.025762698464116413	0.03284399257259128	0.04160359115870431	0.04637979709689782	0.05154999390565961	0.056449184730987034	0.060713685692355496	0.0650814061125685	0.0701624388781582	0.07489911395977297	0.08157938948984331	0.08788060802849736	0.0928795044587512	0.09789157784119795	0.10323000040628935	0.10784193367381115	0.11209984615908315	0.11597870165293885	0.12036750519666052	0.12429994696276742	0.12884950932324274	0.13277097029585552	0.13633138277838233	0.13976222189767878	0.14368675749246992	0.14728977545375382	0.1509226611733417	0.15393359474942378	0.157082007860052	0.160366582810007	0.16362436462383645	0.1670284106070073	0.1703446102422253	0.17409521006806994	0.17793585240056617	0.18190870348673138	0.1861112727727931	0.18956758733299583	0.19270238425969138	0.19598037073354996	0.20009114058600103	0.2036682438746389	0.20672090446599853
Q2-354_1 - polya	0.0012146782038687848	0.004266441286680341	0.006242611456142438	0.010526438404137695	0.013349869801680023	0.016013353115125126	0.019295765971381232	0.02442801319154438	0.033303972814852735	0.043301307592973154	0.04944308221348909	0.05799798662451533	0.06379262754077678	0.06881882222691893	0.07359292482399481	0.07931512548477743	0.08462238836217739	0.0933360818132132	0.101776240859561	0.10737036714865708	0.11305953505294136	0.11977677506298101	0.12481977588839425	0.12919980349566537	0.1334320529817597	0.13855966402557224	0.14268586097764557	0.14762280926903784	0.15190547717294545	0.1558363751962479	0.15977654557225165	0.16367962653745027	0.16749346110789895	0.17152403692274026	0.17476762180205974	0.17832414858504766	0.18145414714377633	0.18471337911827923	0.1885115665935445	0.1923903076329022	0.19654432164307944	0.20046652683572444	0.20417604743828366	0.20833875427911833	0.21173765106618436	0.21474826808388398	0.21803299902831538	0.22253182865457177	0.2266765703120477	0.23070424851666987
Q2-354_2 - polya	0.001490333045213299	0.0036923559140143135	0.005221538461792795	0.008165008219976132	0.010458782041643857	0.012587238831119311	0.014801660477334746	0.01823612182112912	0.024271020081307874	0.031058524130541932	0.034977364378659656	0.04051507166452016	0.044484333607456523	0.0479787223754206	0.05159585903978743	0.05590030126549361	0.06001421561159821	0.06701332546203836	0.0735214437268675	0.07750517091012069	0.08145583468693542	0.08602602404189068	0.08955636926435656	0.09252257011446635	0.09553010022262418	0.09935016354400703	0.10253086324338627	0.10603227798521851	0.10912866599817969	0.11202254064670536	0.11529127166572697	0.11843973454382872	0.12124227153206815	0.12436139063695578	0.1269655471865645	0.13004127057050163	0.13269667540008995	0.135261569154553	0.13838895411105023	0.14140970958178345	0.1445862763553579	0.14768597070896292	0.1506046429123174	0.15382791174748617	0.15638701940582247	0.1588800002512819	0.16177180843690514	0.16568734234437904	0.16902137359111657	0.1719354995760858
Q2-354_2 - polyg	0.0	0.0	0.0049132221967542146	0.011180390887163107	0.011844138771415064	0.012017721655216947	0.012111125778405578	0.012269003544149195	0.012411176191834546	0.012600050901114213	0.012981933245478352	0.013497309093337748	0.01383083620578565	0.014149071492755766	0.01449665055294001	0.01513725405268505	0.01605641675167406	0.01771371999940155	0.019475172977410173	0.02287905067024898	0.025000068193275778	0.02610355938315917	0.02667431643680298	0.028097696083978406	0.031436273549101265	0.03364821543983382	0.04241745741247269	0.046886390085210186	0.06697406266689271	0.06984437963833097	0.07079371269569507	0.07208607859485813	0.0732945461001836	0.07434306937686308	0.07552632603477924	0.07678686840524528	0.07871074536738279	0.08201543284090625	0.09265482374022016	0.10403400835859447	0.11636872542304008	0.13318394735247668	0.1476161242628617	0.15652671229802495	0.16213095968934282	0.16675777012782395	0.16999509091072906	0.1733316019129495	0.17570555449523048	0.17704048953018306
Q2-354_3 - polya	0.0021795704234165263	0.0059156250362107305	0.008650554929096665	0.014012051891557431	0.017626198328126643	0.021279749427718073	0.02487542492849562	0.030693769702870247	0.04089342044702792	0.051652740545673065	0.057728447025411564	0.06581379131928326	0.07194798909569536	0.07727870116517002	0.08256077310372663	0.0891296535691026	0.09569483984732023	0.10569808297422653	0.1143597204647982	0.12190140354853521	0.12855155613139452	0.13622007297423427	0.14262025222604638	0.14836779174655296	0.15383026315800816	0.16025383892848968	0.1661214395316421	0.17254870948928197	0.17776613315256773	0.1828191654873077	0.18797932924963928	0.19350152335348753	0.19884331798443722	0.20414817074380354	0.2086021290610338	0.21407322024252512	0.21849516227104981	0.2233240805848509	0.22895094332485194	0.2345765746691335	0.24028963510949564	0.2455593930908578	0.25160308328189074	0.2579004409911292	0.26295162623229	0.2675151787685508	0.2725491244696394	0.280111741280607	0.2861061756428621	0.2909110817401341
